anime_id,name,genre,type,episodes,rating,members,popularity_tier,episode_bucket,is_highly_rated,genre_list
21431,Gokukoku no Brynhildr,"Drama, Mystery, Sci-Fi, Seinen",TV,13.0,7.09,159899,Popular,Standard,0,"['Drama', 'Mystery', 'Sci-Fi', 'Seinen']"
31368,Grisaia no Rakuen Specials,Ecchi,Special,5.0,7.09,15055,Moderate,Short,0,['Ecchi']
32700,Heart Realize,Music,Music,1.0,7.09,1626,Niche,Single,0,['Music']
24261,Hitsugi no Chaika OVA,"Action, Adventure, Comedy, Fantasy, Shounen",OVA,1.0,7.09,20605,Moderate,Single,0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']"
3807,Honoo no Alpenrose: Judy & Randy,"Drama, Historical, Romance, Shoujo",TV,20.0,7.09,979,Niche,Standard,0,"['Drama', 'Historical', 'Romance', 'Shoujo']"
3811,Hoshi no Oujisama Petit Prince,Adventure,TV,39.0,7.09,736,Niche,Long,0,['Adventure']
10934,Itsuka Tenma no Kuro Usagi OVA,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",OVA,1.0,7.09,13397,Moderate,Single,0,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural', 'Vampire']"
598,Jinzou Ningen Kikaider The Animation,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,13.0,7.09,5881,Niche,Standard,0,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']"
31670,Kaitou Joker 3rd Season,"Adventure, Comedy, Mystery, Shounen",TV,13.0,7.09,1880,Niche,Standard,0,"['Adventure', 'Comedy', 'Mystery', 'Shounen']"
1457,Key the Metal Idol,"Action, Drama, Mecha, Music, Sci-Fi",OVA,15.0,7.09,7949,Niche,Standard,0,"['Action', 'Drama', 'Mecha', 'Music', 'Sci-Fi']"
1573,Kishin Douji Zenki,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",TV,51.0,7.09,5936,Niche,Long,0,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Horror', 'Magic', 'Shounen']"
7593,Kiss x Sis (TV),"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12.0,7.09,215361,Popular,Short,0,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Seinen']"
4786,Kodomo no Jikan Recap,"Comedy, Ecchi, School",OVA,1.0,7.09,8228,Niche,Single,0,"['Comedy', 'Ecchi', 'School']"
17635,Koitabi: True Tours Nanto,Romance,Special,6.0,7.09,7452,Niche,Short,0,['Romance']
10720,Korekuraide Utau,Music,Music,1.0,7.09,1395,Niche,Single,0,['Music']
3653,Kurogane no Linebarrels,"Action, Mecha, Sci-Fi",TV,24.0,7.09,30225,Moderate,Standard,0,"['Action', 'Mecha', 'Sci-Fi']"
1435,Lupin III: Lupin vs. Fukusei-ningen,"Action, Adventure, Comedy, Mystery, Shounen",Movie,1.0,7.09,4969,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Shounen']"
3654,Macademi Wasshoi!,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",TV,12.0,7.09,29401,Moderate,Short,0,"['Comedy', 'Ecchi', 'Fantasy', 'Romance', 'School', 'Supernatural']"
4202,Mokke Specials,"Mystery, Slice of Life, Supernatural",Special,2.0,7.09,1331,Niche,Short,0,"['Mystery', 'Slice of Life', 'Supernatural']"
4051,Net Ghost Pipopa,"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51.0,7.09,913,Niche,Long,0,"['Action', 'Adventure', 'Comedy', 'Kids', 'Sci-Fi', 'Shounen']"
621,Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire",TV,12.0,7.09,11143,Moderate,Short,0,"['Action', 'Comedy', 'Horror', 'Mystery', 'Vampire']"
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2.0,7.09,34903,Moderate,Short,0,['Fantasy']
607,Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy",TV,39.0,7.09,3847,Niche,Long,0,"['Adventure', 'Comedy', 'Fantasy']"
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Fantasy,Movie,1.0,7.09,809,Niche,Single,0,['Fantasy']
1104,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13.0,7.09,4865,Niche,Standard,0,"['Comedy', 'Ecchi', 'Mecha', 'Romance', 'Sci-Fi']"
5307,Sora wo Kakeru Shoujo,"Adventure, Comedy, Sci-Fi, Space",TV,26.0,7.09,17574,Moderate,Standard,0,"['Adventure', 'Comedy', 'Sci-Fi', 'Space']"
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,"Fantasy, Kids, Magic, Shoujo",Movie,1.0,7.09,2874,Niche,Single,0,"['Fantasy', 'Kids', 'Magic', 'Shoujo']"
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,"Mecha, Music",Music,7.0,7.09,13361,Moderate,Short,0,"['Mecha', 'Music']"
21781,Tsubasa to Hotaru,"Romance, School, Shoujo",Special,1.0,7.09,6651,Niche,Single,0,"['Romance', 'School', 'Shoujo']"
689,Uta Kata Special,"Drama, Magic",Special,1.0,7.09,4385,Niche,Single,0,"['Drama', 'Magic']"
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,"Comedy, Kids, Supernatural",Movie,1.0,7.1,560,Niche,Single,0,"['Comedy', 'Kids', 'Supernatural']"
311,Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,26.0,7.08,3945,Niche,Standard,0,"['Drama', 'Romance', 'School', 'Shoujo', 'Sports']"
3829,Anne no Nikki,"Drama, Historical",Movie,1.0,7.08,3159,Niche,Single,0,"['Drama', 'Historical']"
14913,Battle Spirits: Sword Eyes,"Action, Shounen",TV,29.0,7.09,987,Niche,Long,0,"['Action', 'Shounen']"
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,"Romance, School, Shoujo Ai",ONA,7.0,7.08,43338,Moderate,Short,0,"['Romance', 'School', 'Shoujo Ai']"
21729,Cardfight!! Vanguard: Legion Mate-hen,"Action, Adventure, Demons, Game, Shounen",TV,33.0,7.08,5900,Niche,Long,0,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']"
1049,Cello Hiki no Gauche (1982),"Drama, Fantasy, Kids, Music",Movie,1.0,7.08,6524,Niche,Single,0,"['Drama', 'Fantasy', 'Kids', 'Music']"
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama,"Comedy, Ecchi, Military",Special,1.0,7.08,2188,Niche,Single,0,"['Comedy', 'Ecchi', 'Military']"
3116,Dash! Yonkurou,"Action, Kids, Shounen, Sports",TV,25.0,7.08,895,Niche,Standard,0,"['Action', 'Kids', 'Shounen', 'Sports']"
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2.0,7.08,21043,Moderate,Short,0,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']"
1631,Eureka Seven: Navigation ray=out,"Mecha, Sci-Fi",Special,1.0,7.08,8630,Niche,Single,0,"['Mecha', 'Sci-Fi']"
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,"Comedy, Ecchi, Magic",Special,5.0,7.08,9949,Niche,Short,0,"['Comedy', 'Ecchi', 'Magic']"
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,"Horror, Mystery, Supernatural",Special,1.0,7.08,2601,Niche,Single,0,"['Horror', 'Mystery', 'Supernatural']"
5534,Hai! Akko Desu,"Romance, Slice of Life",TV,164.0,7.08,296,Niche,Very Long,0,"['Romance', 'Slice of Life']"
4876,Hashire Melos!,"Action, Adventure, Historical",Movie,1.0,7.08,1932,Niche,Single,0,"['Action', 'Adventure', 'Historical']"
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1.0,7.08,27030,Moderate,Single,0,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']"
5039,Kurozuka,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12.0,7.08,52145,Moderate,Short,0,"['Action', 'Drama', 'Historical', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']"
1438,Lupin III: Lupin Ansatsu Shirei,"Action, Adventure, Comedy, Shounen",Special,1.0,7.08,3006,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Shounen']"
2017,Mermaid's Scar,"Drama, Fantasy, Horror, Mystery",OVA,1.0,7.08,3552,Niche,Single,0,"['Drama', 'Fantasy', 'Horror', 'Mystery']"
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1.0,7.08,5123,Niche,Single,0,"['Comedy', 'Fantasy', 'Shounen']"
162,Pita Ten,"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26.0,7.08,16047,Moderate,Standard,0,"['Comedy', 'Fantasy', 'Kids', 'Romance', 'School', 'Shounen']"
21027,Saibi,"Drama, Psychological, Thriller",Movie,1.0,7.08,1747,Niche,Single,0,"['Drama', 'Psychological', 'Thriller']"
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,"Fantasy, Kids",Movie,1.0,7.08,926,Niche,Single,0,"['Fantasy', 'Kids']"
8767,Shin Tenchi Muyou! Specials,"Comedy, Romance, Sci-Fi, Shounen",Special,6.0,7.08,2233,Niche,Short,0,"['Comedy', 'Romance', 'Sci-Fi', 'Shounen']"
30375,Starmyu,"Music, School, Slice of Life",TV,12.0,7.08,21032,Moderate,Short,0,"['Music', 'School', 'Slice of Life']"
33033,Starmyu OVA,"Music, School, Slice of Life",OVA,2.0,7.08,2447,Niche,Short,0,"['Music', 'School', 'Slice of Life']"
1584,Stratos 4 Advance Kanketsu-hen,"Comedy, Military, Sci-Fi",OVA,2.0,7.08,1876,Niche,Short,0,"['Comedy', 'Military', 'Sci-Fi']"
1568,Sumomomo Momomo: Chijou Saikyou no Yome,"Comedy, Martial Arts, Romance",TV,22.0,7.08,31385,Moderate,Standard,0,"['Comedy', 'Martial Arts', 'Romance']"
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,"Comedy, Ecchi, Martial Arts, Romance",Special,2.0,7.08,7082,Niche,Short,0,"['Comedy', 'Ecchi', 'Martial Arts', 'Romance']"
2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",Movie,1.0,7.08,1109,Niche,Single,0,"['Drama', 'Romance', 'Sports']"
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1.0,7.08,2553,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
1843,Yomigaeru Sora: Rescue Wings Special,"Drama, Military, Seinen",Special,1.0,7.08,1843,Niche,Single,0,"['Drama', 'Military', 'Seinen']"
9331,Yumekui Merry,"Action, Shounen, Supernatural",TV,13.0,7.08,89183,Moderate,Standard,0,"['Action', 'Shounen', 'Supernatural']"
2706,Bakusou Kyoudai Let's & Go WGP,"Cars, Shounen, Sports",TV,51.0,7.07,2378,Niche,Long,0,"['Cars', 'Shounen', 'Sports']"
579,Battle Programmer Shirase,"Comedy, Ecchi, Sci-Fi",TV,15.0,7.07,22292,Moderate,Standard,0,"['Comedy', 'Ecchi', 'Sci-Fi']"
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",TV,8.0,7.07,198991,Popular,Short,0,"['Action', 'Drama', 'School', 'Slice of Life']"
3407,Blassreiter,"Action, Sci-Fi",TV,24.0,7.07,55444,Moderate,Standard,0,"['Action', 'Sci-Fi']"
31105,Buddy Complex: Daremo Shiranai Ashita e,"Action, Mecha, Sci-Fi",ONA,1.0,7.07,987,Niche,Single,0,"['Action', 'Mecha', 'Sci-Fi']"
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,"Action, Game, Shounen",TV,26.0,7.07,3060,Niche,Standard,0,"['Action', 'Game', 'Shounen']"
12255,Carnival Phantasm: Illya-jou,"Comedy, Parody",Special,1.0,7.07,19277,Moderate,Single,0,"['Comedy', 'Parody']"
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.07,1999,Niche,Single,0,"['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']"
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.07,1346,Niche,Single,0,"['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']"
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1.0,7.07,15280,Moderate,Single,0,"['Adventure', 'Fantasy', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Super Power']"
127,Gate Keepers,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24.0,7.07,14582,Moderate,Standard,0,"['Action', 'Comedy', 'Fantasy', 'Mecha', 'Sci-Fi', 'Shounen']"
2165,Gegege no Kitarou (2007),"Comedy, Fantasy, Horror",TV,100.0,7.07,1656,Niche,Very Long,0,"['Comedy', 'Fantasy', 'Horror']"
3579,Getter Robo,"Action, Mecha, Sci-Fi, Shounen",TV,51.0,7.07,2938,Niche,Long,0,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']"
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3.0,7.07,3121,Niche,Short,0,"['Comedy', 'Mecha', 'Sci-Fi']"
5217,Goal FH: Field Hunter,"Action, Sports",TV,39.0,7.07,737,Niche,Long,0,"['Action', 'Sports']"
30533,Gundam Build Fighters Try: Island Wars,"Action, Mecha, Sci-Fi",OVA,1.0,7.07,3569,Niche,Single,0,"['Action', 'Mecha', 'Sci-Fi']"
25087,Ie Naki Ko Remi Specials (2001),"Adventure, Drama, Slice of Life",Special,2.0,7.07,313,Niche,Short,0,"['Adventure', 'Drama', 'Slice of Life']"
4205,Kimikiss Pure Rouge Special,"Romance, School",Special,1.0,7.07,9144,Niche,Single,0,"['Romance', 'School']"
6293,Koukou Butouden Crows,"Action, School, Shounen",OVA,2.0,7.07,1509,Niche,Short,0,"['Action', 'School', 'Shounen']"
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,"Comedy, Ecchi, School, Seinen",Special,1.0,7.07,4623,Niche,Single,0,"['Comedy', 'Ecchi', 'School', 'Seinen']"
1399,Macross 7 Encore,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3.0,7.07,5616,Niche,Short,0,"['Action', 'Comedy', 'Drama', 'Mecha', 'Music', 'Sci-Fi', 'Shounen']"
632,Mahoromatic End Year Special,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1.0,7.07,4783,Niche,Single,0,"['Comedy', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']"
2751,Miyori no Mori,"Drama, Fantasy, Slice of Life",Special,1.0,7.07,6273,Niche,Single,0,"['Drama', 'Fantasy', 'Slice of Life']"
31138,Overlord: Ple Ple Pleiades,"Action, Comedy, Fantasy, Magic",Special,8.0,7.07,25625,Moderate,Short,0,"['Action', 'Comedy', 'Fantasy', 'Magic']"
6902,Saikyou Bushouden: Sangoku Engi,Historical,TV,52.0,7.07,1363,Niche,Long,0,['Historical']
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,"Adventure, Sci-Fi, Shounen",Movie,1.0,7.07,8217,Niche,Single,0,"['Adventure', 'Sci-Fi', 'Shounen']"
5203,Shin Maple Town Monogatari: Palm Town-hen,"Fantasy, Slice of Life",TV,44.0,7.07,589,Niche,Long,0,"['Fantasy', 'Slice of Life']"
4810,Shinzou Ningen Casshern,Action,TV,35.0,7.07,2822,Niche,Long,0,['Action']
2415,Super Fishing Grander Musashi,"Adventure, Sports",TV,25.0,7.07,1920,Niche,Standard,0,"['Adventure', 'Sports']"
1208,Tatsu no Ko Tarou,"Adventure, Demons, Fantasy, Historical",Movie,1.0,7.07,1850,Niche,Single,0,"['Adventure', 'Demons', 'Fantasy', 'Historical']"
2097,Tokumu Sentai Shinesman,"Action, Comedy, Sci-Fi",OVA,2.0,7.07,1588,Niche,Short,0,"['Action', 'Comedy', 'Sci-Fi']"
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"Fantasy, Magic",OVA,2.0,7.07,18305,Moderate,Short,0,"['Fantasy', 'Magic']"
1892,YAT Anshin! Uchuu Ryokou 2,"Adventure, Comedy, Sci-Fi, Shounen",TV,25.0,7.07,486,Niche,Standard,0,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']"
15489,Yu☆Gi☆Oh! Zexal Second,"Action, Fantasy, Game, Shounen",TV,73.0,7.07,11293,Moderate,Very Long,0,"['Action', 'Fantasy', 'Game', 'Shounen']"
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Comedy, Ecchi, Fantasy, Romance",TV,12.0,7.07,115338,Popular,Short,0,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']"
7669,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,"Comedy, Fantasy, School",OVA,1.0,7.06,14351,Moderate,Single,0,"['Comedy', 'Fantasy', 'School']"
873,.hack//Roots,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26.0,7.06,50480,Moderate,Standard,0,"['Adventure', 'Drama', 'Fantasy', 'Game', 'Sci-Fi']"
9776,A-Channel,"Comedy, School, Seinen, Slice of Life",TV,12.0,7.06,58564,Moderate,Short,0,"['Comedy', 'School', 'Seinen', 'Slice of Life']"
8,Beet the Vandel Buster,"Adventure, Fantasy, Shounen, Supernatural",TV,52.0,7.06,9848,Niche,Long,0,"['Adventure', 'Fantasy', 'Shounen', 'Supernatural']"
13145,Cardfight!! Vanguard: Asia Circuit-hen,"Action, Adventure, Demons, Game, Shounen",TV,39.0,7.06,11031,Moderate,Long,0,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']"
30903,Children Record,Music,Music,2.0,7.06,745,Niche,Short,0,['Music']
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",TV,13.0,7.06,101266,Popular,Standard,0,"['Action', 'Demons', 'Supernatural']"
1151,Dominion,"Comedy, Mecha, Police, Sci-Fi",OVA,4.0,7.06,7850,Niche,Short,0,"['Comedy', 'Mecha', 'Police', 'Sci-Fi']"
9314,Fractale,"Adventure, Fantasy, Sci-Fi",TV,11.0,7.06,55100,Moderate,Short,0,"['Adventure', 'Fantasy', 'Sci-Fi']"
11809,gdgd Fairies,Comedy,TV,12.0,7.06,2284,Niche,Short,0,['Comedy']
5688,Gegege no Kitarou (1968),"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,65.0,7.06,1276,Niche,Very Long,0,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']"
2916,Genki Bakuhatsu Ganbaruger,"Mecha, Shounen",TV,47.0,7.06,367,Niche,Long,0,"['Mecha', 'Shounen']"
456,Gokujou Seitokai,"Comedy, School, Slice of Life",TV,26.0,7.06,12234,Moderate,Standard,0,"['Comedy', 'School', 'Slice of Life']"
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",TV,25.0,7.06,4973,Niche,Standard,0,"['Action', 'Comedy', 'Police', 'Romance', 'Sci-Fi']"
10191,Katte ni Kaizou,"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6.0,7.06,19904,Moderate,Short,0,"['Comedy', 'Parody', 'School', 'Sci-Fi', 'Shounen']"
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"Drama, Historical, Romance, Shoujo, Shounen Ai",OVA,1.0,7.06,6105,Niche,Single,0,"['Drama', 'Historical', 'Romance', 'Shoujo', 'Shounen Ai']"
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,"Action, Comedy, Shounen, Sports",TV,46.0,7.06,676,Niche,Long,0,"['Action', 'Comedy', 'Shounen', 'Sports']"
3019,Lupin III: Kiri no Elusive,"Action, Adventure, Comedy, Shounen",Special,1.0,7.06,2693,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Shounen']"
673,Mai-HiME Specials,Comedy,Special,27.0,7.06,9210,Niche,Long,0,['Comedy']
9712,Maria†Holic Alive,"Comedy, Parody, School, Shoujo Ai",TV,12.0,7.06,40502,Moderate,Short,0,"['Comedy', 'Parody', 'School', 'Shoujo Ai']"
32534,Monkey King: Hero Is Back,"Adventure, Fantasy, Historical, Martial Arts, Supernatural",Movie,1.0,7.08,499,Niche,Single,0,"['Adventure', 'Fantasy', 'Historical', 'Martial Arts', 'Supernatural']"
16910,Namiuchigiwa no Muromi-san,"Comedy, Fantasy, Slice of Life",TV,13.0,7.06,25564,Moderate,Standard,0,"['Comedy', 'Fantasy', 'Slice of Life']"
12119,Natsu-iro Kiseki,"School, Slice of Life, Supernatural",TV,12.0,7.06,26883,Moderate,Short,0,"['School', 'Slice of Life', 'Supernatural']"
1152,New Dominion Tank Police,"Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6.0,7.06,5062,Niche,Short,0,"['Comedy', 'Mecha', 'Police', 'Sci-Fi', 'Shounen']"
32468,Nirvana,Music,Music,1.0,7.06,1760,Niche,Single,0,['Music']
25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.06,77774,Moderate,Short,0,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']"
12281,Rinne no Lagrange Season 2,"Action, Comedy, Mecha, Sci-Fi",TV,12.0,7.06,19427,Moderate,Short,0,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']"
1710,Rockman.EXE,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56.0,7.06,19212,Moderate,Very Long,0,"['Action', 'Adventure', 'Comedy', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']"
12223,Scryed Alteration II: Quan,"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1.0,7.06,2438,Niche,Single,0,"['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']"
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",TV,12.0,7.06,52928,Moderate,Short,0,"['Comedy', 'Parody', 'School', 'Shounen']"
32409,Shinmai Maou no Testament Burst Specials,"Comedy, Demons, Ecchi",Special,5.0,7.06,3495,Niche,Short,0,"['Comedy', 'Demons', 'Ecchi']"
10014,Shouwa Monogatari,"Drama, Historical",TV,13.0,7.06,3563,Niche,Standard,0,"['Drama', 'Historical']"
3174,Sola Specials,"Comedy, Romance, Slice of Life, Supernatural",Special,2.0,7.06,12223,Moderate,Short,0,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']"
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Music,1.0,7.06,2408,Niche,Single,0,['Music']
1897,Zettai Muteki Raijin-Oh,"Adventure, Mecha, School, Sci-Fi, Shounen",TV,51.0,7.06,592,Niche,Long,0,"['Adventure', 'Mecha', 'School', 'Sci-Fi', 'Shounen']"
308,Zettai Shounen,"Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26.0,7.06,11165,Moderate,Standard,0,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Shounen']"
2404,Zombie-Loan,"Action, Horror, Shounen, Supernatural",TV,11.0,7.06,93637,Moderate,Short,0,"['Action', 'Horror', 'Shounen', 'Supernatural']"
10737,A-Channel: +A-Channel,"Comedy, School, Seinen, Slice of Life",Special,11.0,7.05,12631,Moderate,Short,0,"['Comedy', 'School', 'Seinen', 'Slice of Life']"
8285,Ai no Senshi Rainbowman,"Action, Adventure, Mecha, Sci-Fi",TV,22.0,7.05,524,Niche,Standard,0,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']"
1798,Animation Seisaku Shinkou Kuromi-chan 2,"Comedy, Drama, Parody",OVA,1.0,7.05,3841,Niche,Single,0,"['Comedy', 'Drama', 'Parody']"
834,Bleach: The Sealed Sword Frenzy,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,1.0,7.05,73241,Moderate,Single,0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Supernatural']"
2692,CB Chara Go Nagai World,"Action, Comedy, Parody",OVA,3.0,7.05,989,Niche,Short,0,"['Action', 'Comedy', 'Parody']"
1844,CLAMP Gakuen Tanteidan,"Action, Comedy, Mystery",TV,26.0,7.05,7830,Niche,Standard,0,"['Action', 'Comedy', 'Mystery']"
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,"School, Supernatural",Special,1.0,7.05,18422,Moderate,Single,0,"['School', 'Supernatural']"
2172,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,"Comedy, Ecchi, Kids, School",Movie,1.0,7.05,1051,Niche,Single,0,"['Comedy', 'Ecchi', 'Kids', 'School']"
2595,D.C.II: Da Capo II,"Drama, Ecchi, Romance, School",TV,13.0,7.05,25225,Moderate,Standard,0,"['Drama', 'Ecchi', 'Romance', 'School']"
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1.0,7.05,30279,Moderate,Single,0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']"
22695,Dragon Ball Z: Summer Vacation Special,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1.0,7.05,4251,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']"
870,Dragon Half,"Comedy, Fantasy, Parody",OVA,2.0,7.05,11596,Moderate,Short,0,"['Comedy', 'Fantasy', 'Parody']"
1465,Hakaima Sadamitsu,"Action, Mecha, School, Sci-Fi, Seinen",TV,10.0,7.05,3300,Niche,Short,0,"['Action', 'Mecha', 'School', 'Sci-Fi', 'Seinen']"
2749,Heisei Inu Monogatari Bow,"Adventure, Comedy",TV,40.0,7.05,428,Niche,Long,0,"['Adventure', 'Comedy']"
811,I''s Pure,"Comedy, Drama, Ecchi, Romance, School",OVA,6.0,7.05,17276,Moderate,Short,0,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'School']"
4935,Ikkyuu-san,"Comedy, Historical, Kids",TV,296.0,7.05,720,Niche,Very Long,0,"['Comedy', 'Historical', 'Kids']"
6566,It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday,"Comedy, Sci-Fi",Special,1.0,7.05,2087,Niche,Single,0,"['Comedy', 'Sci-Fi']"
143,Kannazuki no Miko,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",TV,12.0,7.05,42927,Moderate,Short,0,"['Drama', 'Magic', 'Mecha', 'Romance', 'Shoujo Ai', 'Shounen', 'Supernatural']"
3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance",OVA,4.0,7.05,21064,Moderate,Short,0,"['Drama', 'Romance']"
5235,Live On Cardliver Kakeru,"Fantasy, Game",TV,51.0,7.05,528,Niche,Long,0,"['Fantasy', 'Game']"
